id_pedido,cif_empresa,id_producto,nombre_producto,destino,provincia,cantidad,fecha_pedido,fecha_caducidad,fecha_entrega_estimada,estado,fecha_entregado
9131870,H25832898,20,Pan fresco de hogaza (500gr),"42.508834, 1.532288",Escaldes-Engordany,802,2024-12-16,2024-12-19,2024-12-16,En fabricación,
8228435,A92333790,1,Leche entera 500ml,"42.483562, 1.490046",Andorra la Vella,617,2024-12-16,2024-12-22,2024-12-19,En fabricación,
8142840,J34567890,14,Espinacas frescas en bolsa 300gr,"39.014444, -1.88264",Albacete,938,2024-12-16,2024-12-19,2024-12-16,En fabricación,
9465287,F59700387,8,Filetes de pescado blanco 500gr,"37.253795, -7.229716",Huelva,659,2024-12-16,2024-12-22,2024-12-19,En fabricación,
9712053,G75232708,6,Carne de ternera picada 500gr,"40.96337, -5.734527",Salamanca,929,2024-12-16,2024-12-21,2024-12-18,En fabricación,
5876232,D43972411,13,Fresas frescas (caja de 250gr),"36.702452, -4.472161",Málaga,815,2024-12-16,2024-12-18,2024-12-15,En fabricación,
2417807,F36531008,2,Huevos frescos (4 unidades),"40.365727, -1.157177",Teruel,655,2024-12-16,2025-01-13,2025-01-10,En fabricación,
8492554,B61789367,14,Espinacas frescas en bolsa 300gr,"43.039131, -7.550207",Lugo,554,2024-12-16,2024-12-19,2024-12-16,En fabricación,
1014266,A69030156,13,Fresas frescas (caja de 250gr),"36.407357, -6.128702",Cádiz,990,2024-12-16,2024-12-18,2024-12-15,En fabricación,
5368362,G75834864,18,Zanahorias frescas (500gr),"37.202971, -3.660833",Granada,912,2024-12-16,2024-12-19,2024-12-16,En fabricación,
5891986,B70158087,10,Tocino ahumado en lonchas 200gr,"40.190739, -8.517509",Coimbra,967,2024-12-16,2024-12-26,2024-12-23,En fabricación,
5880657,D23336156,4,Yogur natural 4 unidades (125gr cada uno),"39.806559, -7.528487",Castelo Branco,841,2024-12-16,2025-01-02,2024-12-30,En fabricación,
8107621,G56506922,20,Pan fresco de hogaza (500gr),"39.168104, -3.465384",Ciudad Real,628,2024-12-16,2024-12-19,2024-12-16,En fabricación,
2760075,D54661573,9,Jamón serrano loncheado 150gr,"41.541969, -4.663801",Valladolid,617,2024-12-16,2024-12-31,2024-12-28,En fabricación,
4991544,L34845958,9,Jamón serrano loncheado 150gr,"40.399621, -3.59424",Madrid,898,2024-12-16,2024-12-31,2024-12-28,En fabricación,
6073591,E68044155,16,Tomates maduros (aprox. 1kg),"39.97722, -0.008643",Castellón,605,2024-12-16,2024-12-21,2024-12-18,En fabricación,
4226749,A51293743,2,Huevos frescos (4 unidades),"41.277143, -7.712157",Vila Real,792,2024-12-16,2025-01-13,2025-01-10,En fabricación,
4953188,L59853658,4,Yogur natural 4 unidades (125gr cada uno),"38.541717, -8.827679",Setúbal,576,2024-12-16,2025-01-02,2024-12-30,En fabricación,
8059785,C23977041,11,"Manzanas rojas (6 unidades, aprox. 1kg)","41.519608, -5.736363",Zamora,707,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8909885,D90401382,13,Fresas frescas (caja de 250gr),"42.583276, -5.573597",León,963,2024-12-16,2024-12-18,2024-12-15,En fabricación,
8200550,A43314608,9,Jamón serrano loncheado 150gr,"41.604913, 0.679305",Lleida,683,2024-12-16,2024-12-31,2024-12-28,En fabricación,
3847632,B31135513,14,Espinacas frescas en bolsa 300gr,"37.932005, -1.195947",Murcia,788,2024-12-16,2024-12-19,2024-12-16,En fabricación,
5667017,H50034039,7,Pechuga de pollo fresca 1kg,"38.031997, -4.058837",Jaén,603,2024-12-16,2024-12-20,2024-12-17,En fabricación,
9140773,A69030156,8,Filetes de pescado blanco 500gr,"36.407357, -6.128702",Cádiz,962,2024-12-16,2024-12-22,2024-12-19,En fabricación,
3629390,A43314608,7,Pechuga de pollo fresca 1kg,"41.604913, 0.679305",Lleida,710,2024-12-16,2024-12-20,2024-12-17,En fabricación,
7200461,A69030156,11,"Manzanas rojas (6 unidades, aprox. 1kg)","36.407357, -6.128702",Cádiz,617,2024-12-16,2024-12-21,2024-12-18,En fabricación,
5288019,B87766619,19,Patatas para cocinar (1kg),"43.264309, -1.972006",Gipuzkoa,573,2024-12-16,2024-12-24,2024-12-21,En fabricación,
7030936,D64752757,10,Tocino ahumado en lonchas 200gr,"42.468846, 1.493294",Sant Julià de Lòria,555,2024-12-16,2024-12-26,2024-12-23,En fabricación,
6996241,B21493152,14,Espinacas frescas en bolsa 300gr,"40.620066, -3.28023",Guadalajara,684,2024-12-16,2024-12-19,2024-12-16,En fabricación,
9814608,D90401382,1,Leche entera 500ml,"42.583276, -5.573597",León,947,2024-12-16,2024-12-22,2024-12-19,En fabricación,
9147789,H12345678,8,Filetes de pescado blanco 500gr,"38.690981, -6.795618",Badajoz,576,2024-12-16,2024-12-22,2024-12-19,En fabricación,
4567724,K41092198,3,Queso cheddar 200gr,"41.788533, -6.779713",Braganza,945,2024-12-16,2024-12-30,2024-12-27,En fabricación,
4210948,D90401382,9,Jamón serrano loncheado 150gr,"42.583276, -5.573597",León,819,2024-12-16,2024-12-31,2024-12-28,En fabricación,
3826551,B87766619,15,Lechuga romana 1 unidad,"43.264309, -1.972006",Gipuzkoa,691,2024-12-16,2024-12-20,2024-12-17,En fabricación,
8977414,H12345678,12,"Plátanos maduros (6 unidades, aprox. 1kg)","38.690981, -6.795618",Badajoz,920,2024-12-16,2024-12-20,2024-12-17,En fabricación,
4840250,K76543210,11,"Manzanas rojas (6 unidades, aprox. 1kg)","41.327635, 2.115424",Barcelona,872,2024-12-16,2024-12-21,2024-12-18,En fabricación,
5004423,H45378615,6,Carne de ternera picada 500gr,"39.514124, -0.476974",Valencia,650,2024-12-16,2024-12-21,2024-12-18,En fabricación,
7731880,B87766619,3,Queso cheddar 200gr,"43.264309, -1.972006",Gipuzkoa,683,2024-12-16,2024-12-30,2024-12-27,En fabricación,
8214029,E37234925,20,Pan fresco de hogaza (500gr),"41.78641, -1.989204",Soria,788,2024-12-16,2024-12-19,2024-12-16,En fabricación,
5208906,H22774301,15,Lechuga romana 1 unidad,"41.116767, -8.574959",Oporto,639,2024-12-16,2024-12-20,2024-12-17,En fabricación,
3366204,G16043750,1,Leche entera 500ml,"42.910419, -8.515368",Ourense,653,2024-12-16,2024-12-22,2024-12-19,En fabricación,
8170881,F34181536,19,Patatas para cocinar (1kg),"41.830116, 0.216181",Huesca,898,2024-12-16,2024-12-24,2024-12-21,En fabricación,
9928545,E62924835,13,Fresas frescas (caja de 250gr),"37.269298, -5.994452",Sevilla,665,2024-12-16,2024-12-18,2024-12-15,En fabricación,
9354211,H18396758,5,Mantequilla 100gr,"41.81271, -2.725645",Girona,780,2024-12-16,2024-12-26,2024-12-23,En fabricación,
8594885,H19882206,9,Jamón serrano loncheado 150gr,"42.455927, -2.407701",Logroño,722,2024-12-16,2024-12-31,2024-12-28,En fabricación,
8343241,A69030156,12,"Plátanos maduros (6 unidades, aprox. 1kg)","36.407357, -6.128702",Cádiz,814,2024-12-16,2024-12-20,2024-12-17,En fabricación,
4368933,F34425120,14,Espinacas frescas en bolsa 300gr,"39.449253, -6.381213",Cáceres,579,2024-12-16,2024-12-19,2024-12-16,En fabricación,
3851653,H50034039,1,Leche entera 500ml,"38.031997, -4.058837",Jaén,874,2024-12-16,2024-12-22,2024-12-19,En fabricación,
8284755,K19501659,18,Zanahorias frescas (500gr),"42.456239, 1.485435",La Massana,839,2024-12-16,2024-12-19,2024-12-16,En fabricación,
4153914,L21420173,12,"Plátanos maduros (6 unidades, aprox. 1kg)","42.463523, 1.491706",Encamp,777,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6561608,H50034039,11,"Manzanas rojas (6 unidades, aprox. 1kg)","38.031997, -4.058837",Jaén,865,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8958724,G16043750,1,Leche entera 500ml,"42.910419, -8.515368",Ourense,820,2024-12-16,2024-12-22,2024-12-19,En fabricación,
7909061,G75834864,2,Huevos frescos (4 unidades),"37.202971, -3.660833",Granada,706,2024-12-16,2025-01-13,2025-01-10,En fabricación,
3360899,L34845958,8,Filetes de pescado blanco 500gr,"40.399621, -3.59424",Madrid,948,2024-12-16,2024-12-22,2024-12-19,En fabricación,
9918502,D23336156,14,Espinacas frescas en bolsa 300gr,"39.806559, -7.528487",Castelo Branco,739,2024-12-16,2024-12-19,2024-12-16,En fabricación,
2910814,G23456789,8,Filetes de pescado blanco 500gr,"38.34061, -0.539066",Alicante,760,2024-12-16,2024-12-22,2024-12-19,En fabricación,
5886099,A98765432,9,Jamón serrano loncheado 150gr,"42.808841, -2.806054",Álava,704,2024-12-16,2024-12-31,2024-12-28,En fabricación,
7601973,F59700387,5,Mantequilla 100gr,"37.253795, -7.229716",Huelva,877,2024-12-16,2024-12-26,2024-12-23,En fabricación,
8450167,H25832898,7,Pechuga de pollo fresca 1kg,"42.508834, 1.532288",Escaldes-Engordany,586,2024-12-16,2024-12-20,2024-12-17,En fabricación,
